label,model,generation,modification,year,mileage,condition,doors_num,body,engine,transmission,color,drive,wheel,package,price,restyling
Opel,Zafira,B,115,2011.0,163577.0,не битый,5.0,минивэн,бензин,механика,серый,передний,левый,Essentia,429000,Да
Opel,Astra,G,75,1998.0,289110.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,110000,Нет
Opel,Astra,H,90,2011.0,133773.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,355000,Да
Opel,Corsa,D,80,2008.0,151000.0,не битый,5.0,хетчбэк,бензин,робот,красный,передний,левый,Color Edition,227000,Нет
Opel,Vectra,B,136,1996.0,507000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,100000,Нет
Opel,Zafira,C,170,2017.0,112000.0,не битый,5.0,минивэн,дизель,механика,синий,передний,левый,Base,1285000,Да
Opel,Astra,G,75,2000.0,295000.0,не битый,5.0,хетчбэк,дизель,механика,синий,передний,левый,Base,180000,Нет
Opel,Vectra,B,115,1997.0,327300.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,75000,Нет
Opel,Zafira,B,140,2008.0,187000.0,не битый,5.0,минивэн,бензин,механика,серый,передний,левый,Base,420000,Нет
Opel,Astra,J,140,2011.0,110000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Cosmo,385000,Нет
Opel,Astra,H,115,2008.0,132000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,209000,Да
Opel,Vectra,B,101,2000.0,200000.0,битый,5.0,универсал,дизель,механика,серый,передний,левый,Base,50000,Да
Opel,Astra,H,105,2006.0,141000.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Base,215000,Да
Opel,Astra,J,140,2012.0,136000.0,не битый,5.0,универсал,бензин,автомат,белый,передний,левый,Cosmo,600000,Да
Opel,Insignia,I,163,2015.0,85000.0,не битый,4.0,седан,дизель,автомат,чёрный,полный,левый,Cosmo,1030000,Да
Opel,Astra,H,115,2011.0,182300.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Enjoy,365000,Да
Opel,Insignia,I,220,2011.0,216000.0,битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Base,500000,Нет
Opel,Astra,H,115,2008.0,180000.0,не битый,4.0,седан,бензин,робот,серый,передний,левый,Cosmo,255000,Да
Opel,Astra,H,125,2005.0,211000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,295000,Нет
Opel,Astra,H,115,2013.0,69000.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Enjoy,495000,Да
Opel,Corsa,D,85,2007.0,138000.0,не битый,3.0,хетчбэк,бензин,робот,чёрный,передний,левый,Cosmo,238000,Нет
Opel,Astra,H,90,2008.0,141000.0,не битый,5.0,универсал,дизель,механика,белый,передний,левый,Base,300000,Да
Opel,Frontera,B,116,1998.0,287000.0,не битый,5.0,внедорожник,дизель,механика,чёрный,полный,левый,Base,90000,Нет
Opel,Astra GTC,H,115,2010.0,290000.0,не битый,3.0,хетчбэк,бензин,механика,голубой,передний,левый,Cosmo,258000,Да
Opel,Corsa,D,90,2008.0,112000.0,не битый,5.0,хетчбэк,бензин,автомат,золотой,передний,левый,Base,290000,Нет
Opel,Vectra,B,100,2001.0,250000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Base,160000,Да
Opel,Astra,H,115,2013.0,143500.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Cosmo,395000,Да
Opel,Astra,G,84,2001.0,300360.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Base,137000,Нет
Opel,Zafira,B,115,2010.0,92500.0,битый,5.0,минивэн,бензин,механика,бежевый,передний,левый,Essentia,130000,Да
Opel,Astra,H,115,2012.0,129000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,370000,Да
Opel,Vectra,A,116,1990.0,445358.0,не битый,4.0,седан,бензин,автомат,серый,передний,левый,Base,45000,Нет
Opel,Astra,H,90,2009.0,169000.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Base,325000,Да
Opel,Astra GTC,H,140,2008.0,125000.0,не битый,3.0,хетчбэк,бензин,автомат,красный,передний,левый,Cosmo,370000,Да
Opel,Omega,B,144,2000.0,240000.0,не битый,4.0,седан,бензин,автомат,серебряный,задний,левый,Base,110000,Да
Opel,Astra GTC,H,115,2010.0,190000.0,не битый,3.0,хетчбэк,бензин,механика,синий,передний,левый,Cosmo,269000,Да
Opel,Mokka,I,140,2014.0,61586.0,не битый,5.0,внедорожник,бензин,автомат,серый,передний,левый,Base,739000,Нет
Opel,Astra,J,180,2012.0,115500.0,не битый,5.0,хетчбэк,бензин,автомат,серый,передний,левый,Cosmo,450000,Да
Opel,Astra,J,115,2014.0,75000.0,не битый,4.0,седан,бензин,механика,золотой,передний,левый,Cosmo,535000,Да
Opel,Antara,I,227,2008.0,70500.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,Cosmo,439000,Нет
Opel,Astra,H,140,2007.0,225000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Base,319777,Нет
Opel,Astra,J,115,2014.0,79858.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Enjoy,475000,Да
Opel,Vectra,B,116,1996.0,256000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,175000,Нет
Opel,Astra,H,115,2012.0,155682.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Base,389990,Да
Opel,Astra,G,84,2001.0,200000.0,битый,5.0,хетчбэк,бензин,механика,голубой,передний,левый,Base,70000,Нет
Opel,Vita,B,106,1996.0,185000.0,не битый,3.0,хетчбэк,бензин,механика,красный,передний,левый,Base,250000,Нет
Opel,Vectra,C,140,2008.0,159000.0,не битый,4.0,седан,бензин,робот,чёрный,передний,левый,Base,340000,Да
Opel,Corsa,B,54,2000.0,250000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,120000,Нет
Opel,Astra,J,115,2013.0,21545.0,не битый,5.0,хетчбэк,бензин,автомат,белый,передний,левый,Cosmo,650000,Да
Opel,Vectra,C,122,2003.0,320000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Base,229000,Нет
Opel,Astra,J,115,2015.0,58000.0,не битый,4.0,седан,бензин,автомат,чёрный,передний,левый,Base,619986,Да
Opel,Corsa,D,85,2011.0,89000.0,не битый,5.0,хетчбэк,бензин,робот,красный,передний,левый,Base,335000,Да
Opel,Mokka,I,140,2014.0,145000.0,не битый,5.0,внедорожник,бензин,механика,белый,передний,левый,Enjoy,780000,Нет
Opel,Mokka,I,140,2012.0,83995.0,не битый,5.0,внедорожник,бензин,механика,синий,передний,левый,Essentia,639000,Нет
Opel,Astra,G,125,2007.0,217563.0,не битый,2.0,купе,бензин,механика,красный,передний,левый,Base,305000,Нет
Opel,Astra,J,115,2011.0,118000.0,не битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Cosmo,490000,Нет
Opel,Combo,C,90,2008.0,284741.0,не битый,4.0,минивэн,бензин,механика,чёрный,передний,левый,Base,160000,Да
Opel,Zafira,A,125,2002.0,246000.0,не битый,5.0,минивэн,бензин,механика,серебряный,передний,левый,Base,215000,Нет
Opel,Mokka,I,140,2014.0,113000.0,не битый,5.0,внедорожник,бензин,автомат,коричневый,полный,левый,Cosmo,800000,Нет
Opel,Corsa,D,80,2007.0,145000.0,не битый,3.0,хетчбэк,бензин,робот,красный,передний,левый,Cosmo,180000,Нет
Opel,Vectra,B,100,1997.0,220000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Base,60000,Нет
Opel,Astra,H,115,2010.0,164000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Enjoy,365000,Да
Opel,Astra,K,136,2017.0,110000.0,не битый,5.0,универсал,дизель,механика,коричневый,передний,левый,Base,1080000,Нет
Opel,Astra,J,115,2013.0,82550.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,520000,Да
Opel,Vectra,B,125,2000.0,330000.0,не битый,4.0,седан,бензин,автомат,белый,передний,левый,Base,140000,Да
Opel,Astra,J,115,2012.0,69000.0,не битый,5.0,хетчбэк,бензин,автомат,серый,передний,левый,Cosmo,425000,Нет
Opel,Astra,H,105,2006.0,144000.0,не битый,3.0,хетчбэк,бензин,робот,красный,передний,левый,Base,250000,Нет
Opel,Astra,H,140,2011.0,140000.0,не битый,4.0,седан,бензин,автомат,серый,передний,левый,Cosmo,390000,Да
Opel,Meriva,B,140,2011.0,130000.0,не битый,5.0,минивэн,бензин,механика,белый,передний,левый,Active,479777,Нет
Opel,Astra,J,115,2012.0,123000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Base,470000,Да
Opel,Corsa,C,75,2004.0,170079.0,не битый,5.0,хетчбэк,бензин,робот,серебряный,передний,левый,Base,157000,Да
Opel,Vectra,B,115,1997.0,250000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,80000,Нет
Opel,Antara,I,227,2008.0,165000.0,не битый,5.0,внедорожник,бензин,автомат,серебряный,полный,левый,Cosmo,439000,Нет
Opel,Astra,J,115,2011.0,120000.0,не битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Cosmo,465000,Нет
Opel,Astra,H,140,2008.0,120500.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Cosmo,315000,Да
Opel,Mokka,I,140,2012.0,89000.0,не битый,5.0,внедорожник,бензин,механика,коричневый,передний,левый,Enjoy,615000,Нет
Opel,Astra GTC,J,180,2012.0,86000.0,не битый,3.0,хетчбэк,бензин,механика,белый,передний,левый,Enjoy,445000,Да
Opel,Astra,J,140,2012.0,158000.0,не битый,4.0,седан,бензин,автомат,серебряный,передний,левый,Cosmo,459900,Да
Opel,Corsa,D,80,2007.0,90000.0,битый,5.0,хетчбэк,бензин,робот,синий,передний,левый,Cosmo,150000,Нет
Opel,Astra,J,140,2013.0,87141.0,не битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Cosmo,515000,Да
Opel,Astra GTC,H,115,2010.0,290000.0,не битый,3.0,хетчбэк,бензин,механика,голубой,передний,левый,Cosmo,290000,Да
Opel,Astra,G,103,2006.0,180000.0,битый,2.0,купе,бензин,автомат,серебряный,передний,левый,Base,150000,Нет
Opel,Astra,J,115,2011.0,121990.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Active,390000,Нет
Opel,Astra,J,140,2013.0,137000.0,не битый,5.0,универсал,бензин,автомат,белый,передний,левый,Cosmo,500000,Да
Opel,Astra,H,115,2008.0,130000.0,не битый,5.0,хетчбэк,бензин,робот,красный,передний,левый,Base,320000,Да
Opel,Corsa,D,65,2007.0,120000.0,не битый,3.0,хетчбэк,бензин,механика,красный,передний,левый,Essentia,195000,Нет
Opel,Astra,H,140,2008.0,160000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Cosmo,310000,Да
Opel,Corsa,D,90,2008.0,114000.0,не битый,3.0,хетчбэк,бензин,автомат,синий,передний,левый,Cosmo,230000,Нет
Opel,Super 6,I,40,1937.0,99999.0,не битый,4.0,седан,бензин,механика,чёрный,задний,левый,Base,133000,Нет
Opel,Astra,H,115,2011.0,178000.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Enjoy,355000,Да
Opel,Astra,J,115,2012.0,121300.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,379888,Да
Opel,Corsa,D,85,2012.0,116000.0,не битый,3.0,хетчбэк,бензин,робот,красный,передний,левый,Active,289000,Да
Opel,Frontera,A,125,1993.0,340000.0,не битый,5.0,внедорожник,бензин,механика,чёрный,полный,левый,Base,250000,Нет
Opel,Corsa,D,100,2013.0,73000.0,не битый,5.0,хетчбэк,бензин,автомат,белый,передний,левый,Active,480000,Да
Opel,Sintra,I,201,1997.0,305000.0,не битый,5.0,минивэн,бензин,автомат,зелёный,передний,левый,Base,210000,Нет
Opel,Insignia,I,136,2016.0,104000.0,не битый,5.0,универсал,дизель,автомат,серебряный,передний,левый,Base,1199000,Да
Opel,Astra,J,140,2011.0,230000.0,не битый,5.0,хетчбэк,бензин,автомат,синий,передний,левый,Base,390000,Нет
Opel,Corsa,C,75,2004.0,165000.0,не битый,5.0,хетчбэк,бензин,робот,оранжевый,передний,левый,Base,150000,Да
Opel,Astra,H,180,2008.0,140000.0,не битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Enjoy,280000,Да
Opel,Astra,H,105,2006.0,210000.0,не битый,5.0,хетчбэк,бензин,механика,бежевый,передний,левый,Base,249000,Нет
Opel,Corsa,D,101,2012.0,69170.0,не битый,3.0,хетчбэк,бензин,автомат,красный,передний,левый,Color Edition,470000,Да
Opel,Astra,F,60,1991.0,157000.0,не битый,3.0,хетчбэк,бензин,механика,синий,передний,левый,Base,37000,Нет
Opel,Astra,J,140,2012.0,120000.0,не битый,5.0,хетчбэк,бензин,автомат,серый,передний,левый,Cosmo,425000,Нет
Opel,Zafira,B,140,2012.0,175000.0,не битый,5.0,минивэн,бензин,механика,коричневый,передний,левый,Family,520000,Да
Opel,Astra,H,115,2010.0,130000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Enjoy,365000,Да
Opel,Astra,H,115,2014.0,89000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Essentia,498000,Да
Opel,Vectra,B,100,1997.0,298000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,100000,Нет
Opel,Astra,H,115,2010.0,170000.0,битый,4.0,седан,бензин,механика,серый,передний,левый,Base,340000,Да
Opel,Astra,H,90,2009.0,229000.0,битый,5.0,универсал,дизель,механика,серебряный,передний,левый,Base,225000,Да
Opel,Astra,H,115,2009.0,129000.0,не битый,5.0,хетчбэк,бензин,робот,синий,передний,левый,Enjoy,250000,Да
Opel,Antara,I,227,2011.0,115000.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,Cosmo,470000,Нет
Opel,Zafira,B,140,2007.0,140000.0,не битый,5.0,минивэн,бензин,робот,серый,передний,левый,Base,265000,Нет
Opel,Zafira,B,105,2007.0,162000.0,не битый,5.0,минивэн,бензин,механика,серебряный,передний,левый,Base,330000,Нет
Opel,Meriva,B,120,2012.0,104736.0,не битый,5.0,минивэн,бензин,автомат,синий,передний,левый,Base,485000,Нет
Opel,Astra,H,140,2008.0,164000.0,не битый,5.0,хетчбэк,бензин,автомат,красный,передний,левый,Cosmo,240000,Да
Opel,Corsa,D,80,2008.0,170000.0,не битый,5.0,хетчбэк,бензин,робот,белый,передний,левый,Enjoy,179000,Нет
Opel,Astra,H,140,2006.0,186152.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,213000,Нет
Opel,Meriva,A,105,2008.0,210000.0,не битый,5.0,минивэн,бензин,робот,серый,передний,левый,Base,300000,Да
Opel,Vectra,B,100,1997.0,300000.0,не битый,4.0,седан,бензин,механика,фиолетовый,передний,левый,Base,100000,Нет
Opel,Astra,H,115,2010.0,200000.0,не битый,5.0,хетчбэк,бензин,робот,синий,передний,левый,Cosmo,295000,Да
Opel,Astra,J,115,2010.0,163535.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Active,395000,Нет
Opel,Zafira,C,140,2012.0,160000.0,не битый,5.0,минивэн,бензин,механика,чёрный,передний,левый,Enjoy,620000,Нет
Opel,Astra,G,75,1999.0,173500.0,не битый,5.0,универсал,бензин,механика,синий,передний,левый,Base,169900,Нет
Opel,Vectra,B,100,1996.0,250000.0,не битый,4.0,седан,бензин,механика,белый,передний,правый,Base,80000,Нет
Opel,Astra,J,115,2014.0,98000.0,не битый,5.0,хетчбэк,бензин,автомат,белый,передний,левый,Cosmo,490000,Да
Opel,Astra GTC,H,140,2006.0,122709.0,не битый,3.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,239000,Да
Opel,Corsa,D,80,2008.0,190000.0,не битый,5.0,хетчбэк,бензин,робот,серый,передний,левый,Color Edition,179999,Нет
Opel,Antara,I,227,2010.0,137000.0,не битый,5.0,внедорожник,бензин,автомат,белый,полный,левый,Cosmo,520000,Нет
Opel,Antara,I,167,2012.0,93000.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,Enjoy,728000,Да
Opel,Corsa,D,90,2007.0,137000.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Enjoy,218000,Нет
Opel,Meriva,A,90,2007.0,141331.0,не битый,5.0,минивэн,бензин,механика,серебряный,передний,левый,Base,250000,Да
Opel,Vectra,B,100,1996.0,400000.0,не битый,5.0,хетчбэк,бензин,механика,фиолетовый,передний,левый,Base,90000,Нет
Opel,Astra,H,90,2008.0,225000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,240000,Да
Opel,Astra,G,103,2007.0,197000.0,не битый,2.0,купе,бензин,механика,белый,передний,левый,Base,255000,Нет
Opel,Insignia,I,140,2011.0,165000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,620000,Нет
Opel,Corsa,D,90,2008.0,111000.0,не битый,3.0,хетчбэк,бензин,автомат,бежевый,передний,левый,Cosmo,245000,Нет
Opel,Astra,J,115,2014.0,67500.0,не битый,5.0,хетчбэк,бензин,автомат,коричневый,передний,левый,Active,520000,Да
Opel,Zafira,B,140,2006.0,149000.0,не битый,5.0,минивэн,бензин,механика,серебряный,передний,левый,Base,280000,Нет
Opel,Zafira,B,140,2008.0,215000.0,не битый,5.0,минивэн,бензин,робот,голубой,передний,левый,Family,300000,Да
Opel,Astra,H,90,2009.0,165000.0,не битый,5.0,универсал,бензин,механика,белый,передний,левый,Enjoy,345000,Да
Opel,Mokka,I,140,2014.0,120000.0,не битый,5.0,внедорожник,бензин,механика,чёрный,передний,левый,Enjoy,580000,Нет
Opel,Astra GTC,J,140,2012.0,122600.0,не битый,3.0,хетчбэк,бензин,автомат,серебряный,передний,левый,Base,479900,Да
Opel,Mokka,I,140,2012.0,94000.0,не битый,5.0,внедорожник,бензин,механика,чёрный,передний,левый,Enjoy,549000,Нет
Opel,Astra GTC,H,90,2006.0,270000.0,не битый,3.0,хетчбэк,бензин,механика,синий,передний,левый,Base,280000,Да
Opel,Astra,G,90,2005.0,168025.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Base,210000,Нет
Opel,Agila,B,65,2009.0,150000.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,235000,Нет
Opel,Zafira,B,140,2007.0,280000.0,не битый,5.0,минивэн,бензин,робот,чёрный,передний,левый,Base,250000,Нет
Opel,Astra,H,140,2011.0,111000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,350000,Да
Opel,Astra,H,140,2011.0,132000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Cosmo,460000,Да
Opel,Astra,J,115,2013.0,127000.0,не битый,4.0,седан,бензин,автомат,белый,передний,левый,Cosmo,560000,Да
Opel,Astra,J,140,2011.0,119000.0,не битый,5.0,хетчбэк,бензин,автомат,золотой,передний,левый,Base,425000,Нет
Opel,Astra,H,115,2011.0,125000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Cosmo,355000,Да
Opel,Astra GTC,H,115,2008.0,186570.0,не битый,3.0,хетчбэк,бензин,робот,серый,передний,левый,Enjoy,260000,Да
Opel,Zafira,B,115,2011.0,160000.0,не битый,5.0,минивэн,бензин,механика,синий,передний,левый,Essentia,399000,Да
Opel,Corsa,D,80,2007.0,11943.0,не битый,3.0,хетчбэк,бензин,робот,бежевый,передний,левый,Cosmo,250000,Нет
Opel,Zafira,A,101,1999.0,230000.0,не битый,5.0,минивэн,бензин,механика,серебряный,передний,левый,Base,215000,Нет
Opel,Astra GTC,H,115,2008.0,158400.0,не битый,3.0,хетчбэк,бензин,робот,серый,передний,левый,Cosmo,243000,Да
Opel,Astra,H,115,2012.0,110000.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Enjoy,425000,Да
Opel,Astra GTC,J,170,2013.0,143421.0,не битый,3.0,хетчбэк,бензин,автомат,жёлтый,передний,левый,Sport,599000,Да
Opel,Astra GTC,H,140,2008.0,126457.0,не битый,3.0,хетчбэк,бензин,автомат,серебряный,передний,левый,Cosmo,225000,Да
Opel,Antara,I,184,2013.0,112321.0,не битый,5.0,внедорожник,дизель,автомат,серебряный,полный,левый,Cosmo,840000,Да
Opel,Astra GTC,J,140,2012.0,138000.0,не битый,3.0,хетчбэк,бензин,механика,чёрный,передний,левый,Enjoy,530000,Да
Opel,Astra,J,115,2013.0,121000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Enjoy,399000,Да
Opel,Vectra,C,147,2003.0,220000.0,не битый,4.0,седан,бензин,автомат,золотой,передний,левый,Base,159000,Нет
Opel,Astra,H,115,2008.0,180000.0,не битый,5.0,хетчбэк,бензин,робот,серый,передний,левый,Essentia,310000,Да
Opel,Astra Family,H,115,2014.0,86000.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Cosmo,495999,Да
Opel,Astra,H,140,2011.0,132000.0,не битый,4.0,седан,бензин,автомат,серебряный,передний,левый,Cosmo,450000,Да
Opel,Astra,J,140,2013.0,60000.0,не битый,5.0,хетчбэк,бензин,автомат,серый,передний,левый,Cosmo,555000,Да
Opel,Astra,H,115,2010.0,170000.0,не битый,5.0,хетчбэк,бензин,робот,белый,передний,левый,Enjoy,200000,Да
Opel,Astra,J,115,2011.0,136028.0,не битый,5.0,хетчбэк,бензин,автомат,белый,передний,левый,Base,400000,Нет
Opel,Astra,G,103,1998.0,405000.0,не битый,5.0,универсал,бензин,механика,белый,передний,левый,Base,90000,Нет
Opel,Astra,F,75,1992.0,270000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Base,50000,Нет
Opel,Astra GTC,H,115,2010.0,164000.0,не битый,3.0,хетчбэк,бензин,механика,серебряный,передний,левый,Cosmo,350000,Да
Opel,Vectra,B,116,1998.0,150000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,45000,Нет
Opel,Omega,B,136,1995.0,292000.0,не битый,5.0,универсал,бензин,механика,чёрный,задний,левый,Base,230000,Нет
Opel,Corsa,D,80,2007.0,132000.0,не битый,5.0,хетчбэк,бензин,робот,золотой,передний,правый,Base,260000,Нет
Opel,Astra,J,180,2011.0,117000.0,не битый,5.0,хетчбэк,бензин,автомат,серый,передний,левый,Cosmo,435000,Нет
Opel,Corsa,D,90,2007.0,151000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Enjoy,165000,Нет
Opel,Corsa,D,65,2010.0,98000.0,не битый,3.0,хетчбэк,бензин,механика,красный,передний,левый,Base,225000,Да
Opel,Astra,J,115,2012.0,140000.0,не битый,5.0,универсал,бензин,автомат,синий,передний,левый,Active,340000,Нет
Opel,Vivaro,A,115,2009.0,350000.0,не битый,4.0,минивэн,дизель,механика,белый,передний,левый,Base,780000,Нет
Opel,Mokka,I,140,2013.0,128000.0,не битый,5.0,внедорожник,бензин,автомат,серебряный,полный,левый,Base,770000,Нет
Opel,Monterey,A,114,1995.0,423230.0,не битый,5.0,внедорожник,дизель,механика,синий,полный,левый,Base,300000,Нет
Opel,Corsa,D,85,2008.0,320000.0,битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,150000,Нет
Opel,Corsa,C,58,2001.0,260000.0,не битый,3.0,хетчбэк,бензин,механика,красный,передний,левый,Base,70000,Нет
Opel,Astra,H,115,2010.0,180000.0,не битый,4.0,седан,бензин,механика,бежевый,передний,левый,Enjoy,335000,Да
Opel,Astra,J,140,2011.0,151000.0,не битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Sport,440000,Нет
Opel,Astra,J,140,2011.0,140000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,396000,Нет
Opel,Corsa,D,90,2008.0,157000.0,не битый,5.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Cosmo,340000,Нет
Opel,Astra,H,115,2007.0,97000.0,не битый,5.0,хетчбэк,бензин,робот,синий,передний,левый,Enjoy,285000,Да
Opel,Mokka,I,140,2014.0,23000.0,не битый,5.0,внедорожник,бензин,автомат,белый,полный,левый,Enjoy,730000,Нет
Opel,Omega,B,144,1999.0,332930.0,не битый,5.0,универсал,бензин,механика,синий,задний,левый,Base,50000,Да
Opel,Astra,H,140,2008.0,207000.0,не битый,5.0,хетчбэк,бензин,автомат,серый,передний,левый,Cosmo,260000,Да
Opel,Astra,H,140,2012.0,134800.0,не битый,4.0,седан,бензин,автомат,серебряный,передний,левый,Cosmo,450000,Да
Opel,Vectra,C,140,2006.0,250000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Elegance,300000,Да
Opel,Astra,H,115,2012.0,144000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Enjoy,389000,Да
Opel,Astra,H,115,2012.0,161000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Base,395000,Да
Opel,Insignia,I,220,2011.0,95000.0,не битый,4.0,седан,бензин,автомат,чёрный,передний,левый,Elegance,760000,Нет
Opel,Corsa,D,101,2013.0,64000.0,не битый,3.0,хетчбэк,бензин,автомат,белый,передний,левый,Color Edition,500000,Да
Opel,Astra,J,115,2012.0,164000.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Base,410000,Да
Opel,Astra GTC,H,115,2010.0,132691.0,не битый,3.0,хетчбэк,бензин,механика,бежевый,передний,левый,Enjoy,375000,Да
Opel,Astra,H,90,2009.0,240000.0,битый,5.0,хетчбэк,дизель,механика,серый,передний,левый,Base,310000,Да
Opel,Astra,H,140,2006.0,159033.0,не битый,5.0,хетчбэк,бензин,автомат,синий,передний,правый,Cosmo,283999,Да
Opel,Astra,J,115,2011.0,135000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Active,360000,Нет
Opel,Vectra,C,140,2007.0,180000.0,битый,4.0,седан,бензин,робот,чёрный,передний,левый,Cosmo,220000,Да
Opel,Astra,J,140,2010.0,199000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Cosmo,350000,Нет
Opel,Vectra,B,116,1997.0,300000.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Base,50000,Нет
Opel,Ascona,C,90,1982.0,90182.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,70000,Нет
Opel,Astra GTC,J,140,2012.0,66800.0,не битый,3.0,хетчбэк,бензин,автомат,жёлтый,передний,левый,Sport,670000,Да
Opel,Astra,H,115,2014.0,94000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Enjoy,458000,Да
Opel,Astra,H,90,2008.0,191000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Essentia,269000,Да
Opel,Astra GTC,H,105,2007.0,180000.0,не битый,3.0,хетчбэк,бензин,механика,синий,передний,левый,Base,249999,Да
Opel,Zafira,B,140,2008.0,190000.0,не битый,5.0,минивэн,бензин,робот,чёрный,передний,левый,Base,370000,Нет
Opel,Astra,H,115,2012.0,220000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Essentia,370000,Да
Opel,Zafira,B,140,2006.0,254113.0,не битый,5.0,минивэн,бензин,механика,синий,передний,левый,Base,278000,Нет
Opel,Astra GTC,H,115,2007.0,285000.0,не битый,3.0,хетчбэк,бензин,механика,серый,передний,левый,Cosmo,300000,Да
Opel,Frontera,B,136,2002.0,250000.0,не битый,5.0,внедорожник,бензин,механика,синий,полный,левый,Base,80000,Да
Opel,Corsa,D,80,2008.0,112400.0,не битый,3.0,хетчбэк,бензин,робот,чёрный,передний,левый,Cosmo,265000,Нет
